lokasi,harga,jenis_properti,jumlah_kamar_tidur,jumlah_kamar_mandi,garasi,luas_tanah,luas_bangunan
"Medan Kota, Medan",22.920490414393743,Ruko,0.0,1.0,0.0,4.836281906951478,5.5254529391317835
"Medan Barat, Medan",20.818576017659826,Rumah,3.0,3.0,0.0,4.174387269895637,5.017279836814924
"Medan Perjuangan, Medan",20.101508654335337,Rumah,1.0,1.0,0.0,3.713572066704308,4.51085950651685
"Medan Perjuangan, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,3.8918202981106265,4.709530201312334
"Medan Maimun, Medan",20.125428838008972,Rumah,3.0,2.0,0.0,5.043425116919247,4.890349128221754
"Medan Tembung, Medan",20.030118658386467,Rumah,2.0,1.0,1.0,4.574710978503383,4.394449154672439
"Medan Sunggal, Medan",21.511723197765228,Ruko,0.0,2.0,0.0,4.574710978503383,5.332718793265369
"Medan Kota, Medan",22.920490414393743,Ruko,0.0,1.0,0.0,4.836281906951478,5.5254529391317835
"Medan Barat, Medan",20.818576017659826,Rumah,3.0,3.0,0.0,4.174387269895637,5.017279836814924
"Medan Perjuangan, Medan",20.101508654335337,Rumah,1.0,1.0,0.0,3.713572066704308,4.51085950651685
"Medan Perjuangan, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,3.8918202981106265,4.709530201312334
"Medan Timur, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,3.8918202981106265,4.709530201312334
"Medan Petisah, Medan",20.72326583794641,Rumah,2.0,3.0,0.0,4.110873864173311,5.017279836814924
"Medan Polonia, Medan",22.802707378751247,Rumah,6.0,5.0,1.0,5.564520407322694,5.303304908059076
"Medan Barat, Medan",20.639884229094317,Rumah,2.0,2.0,0.0,4.007333185232471,4.574710978503383
"Medan Timur, Medan",20.36659089443625,Rumah,0.0,2.0,0.0,4.174387269895637,5.017279836814924
"Medan Sunggal, Medan",21.193269466817146,Ruko,0.0,2.0,0.0,5.2832037287379885,4.795790545596741
"Medan Kota, Medan",22.05826690394191,Ruko,0.0,3.0,0.0,4.442651256490317,5.262690188904886
"Medan Deli, Medan",21.193269466817146,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Kota, Medan",21.976028805727495,Ruko,0.0,4.0,0.0,4.174387269895637,5.262690188904886
"Medan Kota, Medan",21.976028805727495,Ruko,0.0,2.0,0.0,4.343805421853684,5.030437921392435
"Medan Barat, Medan",20.639884229094317,Rumah,2.0,2.0,1.0,4.007333185232471,4.574710978503383
"Medan Perjuangan, Medan",20.617905322399697,Rumah,3.0,2.0,0.0,3.8918202981106265,4.709530201312334
"Medan Tembung, Medan",22.428013929366653,Rumah,21.0,8.0,3.0,6.354370040797351,6.293419278846481
"Medan Area, Medan",20.818576017659826,Ruko,0.0,2.0,0.0,4.61512051684126,5.081404364984463
"Medan Johor, Medan",20.985630102183134,Rumah,3.0,2.0,1.0,4.890349128221754,5.017279836814924
"Medan Denai, Medan",20.36659089443625,Ruko,0.0,2.0,0.0,4.174387269895637,4.48863636973214
"Medan Petisah, Medan",21.282881625453264,Ruko,0.0,3.0,0.0,4.418840607796598,5.303304908059076
"Medan Helvetia, Medan",21.631524397526526,Rumah,4.0,3.0,1.0,4.442651256490317,3.912023005428146
"Medan Helvetia, Medan",21.631524397526526,Rumah,4.0,3.0,1.0,4.442651256490317,3.912023005428146
"Medan Helvetia, Medan",21.631524397526526,Rumah,4.0,3.0,1.0,4.442651256490317,3.912023005428146
"Medan Helvetia, Medan",20.59543246657289,Rumah,2.0,2.0,0.0,4.330733340286331,4.51085950651685
"Medan Johor, Medan",21.193269466817146,Rumah,3.0,3.0,2.0,5.198497031265826,5.3981627015177525
"Medan Helvetia, Medan",21.631524397526526,Rumah,4.0,3.0,1.0,4.442651256490317,3.912023005428146
"Medan Johor, Medan",21.511723197765228,Ruko,0.0,0.0,0.0,4.859812404361672,6.1070228877422545
"Medan Kota, Medan",21.716517610327063,Rumah,5.0,4.0,0.0,6.054439346269371,5.707110264748875
"Medan Polonia, Medan",22.751414084370275,Rumah,3.0,4.0,2.0,5.638354669333745,6.329720905522696
"Medan Sunggal, Medan",21.02337043013749,Ruko,0.0,1.0,0.0,4.532599493153256,5.41610040220442
"Medan Sunggal, Medan",18.927498352344912,Rumah,2.0,1.0,0.0,4.290459441148391,3.6109179126442243
"Medan Timur, Medan",20.617905322399697,Rumah,3.0,2.0,1.0,4.110873864173311,3.828641396489095
"Medan Barat, Medan",20.468373588607943,Rumah,1.0,1.0,1.0,4.04305126783455,4.875197323201151
"Medan Barat, Medan",22.515025306341133,Ruko,0.0,1.0,0.0,5.303304908059076,6.3578422665081
"Medan Selayang, Medan",19.999659450963613,Rumah,2.0,1.0,1.0,4.6913478822291435,3.9318256327243257
"Medan Timur, Medan",20.359422404967916,Rumah,2.0,2.0,1.0,4.110873864173311,4.795790545596741
"Medan Timur, Medan",20.468373588607943,Rumah,1.0,1.0,0.0,4.290459441148391,5.37989735354046
"Medan Area, Medan",21.639556569220566,Ruko,0.0,4.0,0.0,4.394449154672439,5.666426688112432
"Medan Denai, Medan",20.818576017659826,Ruko,0.0,3.0,0.0,4.6913478822291435,5.37989735354046
"Medan Johor, Medan",20.61679359354824,Ruko,0.0,2.0,0.0,4.174387269895637,5.303304908059076
"Medan Baru, Medan",21.752885254484713,Rumah,5.0,3.0,0.0,5.081404364984463,5.771441123130016
"Medan Area, Medan",21.416413018006356,Rumah,0.0,0.0,0.0,4.61512051684126,5.308267697401205
"Medan Timur, Medan",20.337603357605015,Rumah,2.0,1.0,1.0,4.442651256490317,4.110873864173311
"Medan Timur, Medan",20.337603357605015,Rumah,2.0,1.0,1.0,4.442651256490317,4.110873864173311
"Medan Timur, Medan",20.337603357605015,Rumah,2.0,1.0,1.0,4.442651256490317,4.110873864173311
"Medan Timur, Medan",20.337603357605015,Rumah,2.0,1.0,1.0,4.442651256490317,4.110873864173311
"Medan Selayang, Medan",20.209101313587148,Rumah,3.0,2.0,0.0,4.442651256490317,4.51085950651685
"Medan Sunggal, Medan",21.821878125947855,Rumah,4.0,3.0,0.0,5.484796933490655,5.303304908059076
"Medan Helvetia, Medan",20.9055873945737,Rumah,4.0,3.0,1.0,5.707110264748875,5.303304908059076
"Medan Polonia, Medan",22.308411057016386,Rumah,5.0,4.0,0.0,5.955837369464831,5.659482215759621
"Medan Perjuangan, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,5.017279836814924,6.398594934535208
"Medan Helvetia, Medan",20.617905322399697,Rumah,3.0,3.0,0.0,4.110873864173311,4.820281565605037
"Medan Timur, Medan",21.821878125947855,Ruko,0.0,2.0,0.0,4.174387269895637,5.081404364984463
"Medan Perjuangan, Medan",21.854667948760092,Ruko,0.0,3.0,0.0,4.48863636973214,5.262690188904886
"Medan Maimun, Medan",21.465203182151978,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Barat, Medan",21.416413018006356,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Johor, Medan",21.253894088596816,Ruko,0.0,2.0,0.0,4.174387269895637,5.262690188904886
"Medan Denai, Medan",20.671972543611492,Ruko,0.0,3.0,0.0,4.394449154672439,5.262690188904886
"Medan Kota, Medan",21.161520768522728,Ruko,0.0,3.0,0.0,4.174387269895637,5.262690188904886
"Medan Perjuangan, Medan",20.9055873945737,Ruko,0.0,2.0,0.0,5.147494476813453,4.820281565605037
"Medan Timur, Medan",21.05973807428191,Ruko,0.0,3.0,0.0,3.970291913552122,5.209486152841421
"Medan Kota, Medan",21.05973807428191,Ruko,0.0,3.0,0.0,4.174387269895637,5.262690188904886
"Medan Barat, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,4.290459441148391,5.37989735354046
"Medan Barat, Medan",21.639556569220566,Ruko,0.0,3.0,0.0,5.017279836814924,5.929589143389895
"Medan Johor, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,4.174387269895637,5.262690188904886
"Medan Timur, Medan",21.12873094572124,Ruko,0.0,3.0,0.0,4.290459441148391,4.795790545596741
"Medan Timur, Medan",21.59873457471698,Ruko,0.0,4.0,0.0,5.14166355650266,5.860786223465865
"Medan Barat, Medan",21.639556569220566,Ruko,0.0,4.0,0.0,4.727387818712341,5.733341276897746
"Medan Petisah, Medan",21.787976574283668,Ruko,0.0,3.0,0.0,4.174387269895637,5.262690188904886
"Medan Sunggal, Medan",21.416413018006356,Ruko,0.0,3.0,0.0,4.584967478670572,5.707110264748875
"Medan Johor, Medan",20.29248292239242,Rumah,3.0,2.0,1.0,4.394449154672439,4.394449154672439
"Medan Tembung, Medan",20.36659089443625,Ruko,0.0,3.0,0.0,4.48863636973214,5.081404364984463
"Medan Helvetia, Medan",21.59873457471698,Rumah,4.0,4.0,0.0,5.231108616854587,5.25227342804663
"Medan Helvetia, Medan",21.787976574283668,Rumah,7.0,5.0,0.0,6.111467339502679,5.303304908059076
"Medan Sunggal, Medan",20.628955158574072,Rumah,3.0,2.0,1.0,4.736198448394496,4.406719247264253
"Medan Johor, Medan",20.107079699374445,Rumah,2.0,1.0,1.0,4.948759890378168,4.02535169073515
"Medan Sunggal, Medan",20.617905322399697,Rumah,3.0,2.0,1.0,4.543294782270004,4.795790545596741
"Medan Amplas, Medan",20.589734445464746,Rumah,3.0,3.0,1.0,4.189654742026425,4.394449154672439
"Medan Johor, Medan",21.03807657751637,Rumah,3.0,3.0,0.0,4.770684624465665,5.017279836814924
"Medan Marelan, Medan",19.502485917693924,Rumah,2.0,1.0,1.0,4.442651256490317,3.828641396489095
"Medan Johor, Medan",20.125428838008972,Rumah,3.0,2.0,1.0,4.51085950651685,4.442651256490317
"Medan Marelan, Medan",20.069339371462824,Rumah,2.0,1.0,1.0,4.48863636973214,3.828641396489095
"Medan Johor, Medan",21.253894088596816,Rumah,5.0,6.0,1.0,5.198497031265826,5.198497031265826
"Medan Tembung, Medan",19.79439632539704,Rumah,2.0,1.0,1.0,4.442651256490317,4.0943445622221
"Medan Petisah, Medan",20.72326583794641,Rumah,0.0,0.0,1.0,3.4011973816621555,4.330733340286331
"Medan Barat, Medan",20.617905322399697,Apartemen,1.0,1.0,0.0,3.7612001156935624,3.7612001156935624
"Medan Barat, Medan",20.617905322399697,Apartemen,1.0,1.0,0.0,3.7612001156935624,3.7612001156935624
"Medan Selayang, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,4.948759890378168,4.2626798770413155
"Medan Timur, Medan",20.487543504691164,Rumah,4.0,2.0,0.0,5.541263545158426,5.3981627015177525
"Medan Marelan, Medan",19.935807979113026,Rumah,2.0,1.0,0.0,4.330733340286331,3.828641396489095
"Medan Helvetia, Medan",20.72326583794641,Rumah,3.0,2.0,0.0,4.6913478822291435,5.303304908059076
"Medan Timur, Medan",20.069339371462824,Rumah,3.0,2.0,0.0,4.174387269895637,4.859812404361672
"Medan Tuntungan, Medan",21.311052502404085,Rumah,4.0,4.0,0.0,4.976733742420574,5.017279836814924
"Medan Johor, Medan",21.253894088596816,Rumah,5.0,6.0,0.0,5.198497031265826,5.5254529391317835
"Medan Timur, Medan",20.455386393098,Rumah,2.0,2.0,0.0,3.8918202981106265,4.454347296253507
"Medan Marelan, Medan",19.804471977360404,Rumah,2.0,1.0,1.0,4.290459441148391,4.290459441148391
"Medan Helvetia, Medan",20.125428838008972,Rumah,2.0,2.0,0.0,4.976733742420574,4.394449154672439
"Medan Selayang, Medan",20.21244021484709,Rumah,3.0,4.0,0.0,4.477336814478207,4.189654742026425
"Medan Kota, Medan",22.104547656494013,Ruko,0.0,4.0,0.0,4.1588830833596715,5.739792912179234
"Medan Baru, Medan",21.000897574302268,Rumah,3.0,3.0,1.0,4.174387269895637,4.976733742420574
"Medan Perjuangan, Medan",19.673443715304877,Rumah,3.0,2.0,0.0,4.477336814478207,4.976733742420574
"Medan Johor, Medan",21.000897574302268,Rumah,3.0,3.0,0.0,4.770684624465665,5.017279836814924
"Medan Helvetia, Medan",20.985630102183134,Ruko,0.0,0.0,0.0,4.174387269895637,5.198497031265826
"Medan Petisah, Medan",21.6978254773219,Ruko,0.0,3.0,1.0,5.147494476813453,5.303304908059076
"Medan Sunggal, Medan",21.338451476577184,Rumah,3.0,3.0,0.0,4.51085950651685,4.48863636973214
"Medan Selayang, Medan",21.886416647064593,Rumah,4.0,6.0,2.0,5.707110264748875,5.484796933490655
"Medan Amplas, Medan",20.589734445464746,Rumah,3.0,3.0,0.0,4.23410650459726,4.795790545596741
"Medan Tembung, Medan",20.72326583794641,Ruko,0.0,2.0,0.0,4.31748811353631,5.225746673713202
"Medan Sunggal, Medan",21.511723197765228,Rumah,3.0,3.0,0.0,5.198497031265826,4.61512051684126
"Medan Polonia, Medan",22.73816885762201,Rumah,3.0,4.0,0.0,5.081404364984463,4.844187086458591
"Medan Polonia, Medan",24.019102702987777,Rumah,5.0,5.0,0.0,6.738152494595957,5.54907608489522
"Medan Petisah, Medan",21.416413018006356,Ruko,0.0,1.0,0.0,4.948759890378168,4.795790545596741
"Medan Barat, Medan",21.02337043013749,Ruko,0.0,6.0,0.0,4.174387269895637,4.174387269895637
"Medan Johor, Medan",20.29248292239242,Rumah,3.0,2.0,1.0,4.394449154672439,4.394449154672439
"Medan Area, Medan",20.985630102183134,Rumah,2.0,2.0,0.0,4.564348191467836,4.795790545596741
"Medan Helvetia, Medan",20.94640938906062,Rumah,3.0,2.0,1.0,4.574710978503383,4.110873864173311
"Medan Maimun, Medan",23.7189981105504,Rumah,9.0,6.0,0.0,6.760414691083428,6.760414691083428
"Medan Petisah, Medan",21.12873094572124,Rumah,3.0,4.0,0.0,4.787491742782046,5.5254529391317835
"Medan Tembung, Medan",21.416413018006356,Rumah,3.0,5.0,0.0,4.442651256490317,5.231108616854587
"Medan Barat, Medan",22.428013929366653,Rumah,5.0,5.0,0.0,5.1298987149230735,4.795790545596741
"Medan Helvetia, Medan",20.601098204102147,Rumah,3.0,3.0,1.0,4.406719247264253,5.093750200806762
"Medan Petisah, Medan",21.193269466817146,Ruko,0.0,0.0,0.0,4.174387269895637,4.948759890378168
"Medan Timur, Medan",20.64854229182806,Rumah,2.0,2.0,1.0,3.8918202981106265,4.574710978503383
"Medan Helvetia, Medan",20.00991595110976,Rumah,2.0,1.0,1.0,4.5217885770490405,3.9318256327243257
"Medan Sunggal, Medan",20.7030631306493,Rumah,3.0,2.0,0.0,5.081404364984463,4.442651256490317
"Medan Labuhan, Medan",20.435583765827964,Ruko,0.0,1.0,0.0,5.017279836814924,4.836281906951478
"Medan Maimun, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,4.110873864173311,4.795790545596741
"Medan Helvetia, Medan",20.29248292239242,Rumah,2.0,2.0,1.0,4.110873864173311,4.795790545596741
"Medan Johor, Medan",20.71321550210301,Rumah,3.0,2.0,1.0,4.3694478524670215,4.3694478524670215
"Medan Sunggal, Medan",19.989296663949546,Rumah,2.0,1.0,1.0,4.442651256490317,4.110873864173311
"Medan Helvetia, Medan",19.92475814295086,Rumah,2.0,2.0,1.0,4.174387269895637,3.970291913552122
"Medan Perjuangan, Medan",20.617905322399697,Rumah,4.0,1.0,0.0,5.25227342804663,4.61512051684126
"Medan Johor, Medan",20.36659089443625,Rumah,6.0,3.0,0.0,5.966146739123692,5.966146739123692
"Medan Johor, Medan",20.178538663228878,Rumah,2.0,2.0,0.0,4.330733340286331,4.61512051684126
"Medan Selayang, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,4.394449154672439,4.61512051684126
"Medan Sunggal, Medan",22.177218846773762,Rumah,3.0,2.0,0.0,6.066108090103747,6.133398042996649
"Medan Johor, Medan",19.36847014676186,Rumah,2.0,1.0,1.0,4.290459441148391,3.9318256327243257
"Medan Sunggal, Medan",20.078908822460658,Rumah,3.0,2.0,1.0,4.110873864173311,4.394449154672439
"Medan Selayang, Medan",20.560746908625106,Rumah,3.0,2.0,2.0,4.727387818712341,4.394449154672439
"Medan Johor, Medan",19.843789080604612,Rumah,2.0,1.0,1.0,4.6913478822291435,3.9318256327243257
"Medan Amplas, Medan",20.29248292239242,Rumah,3.0,3.0,2.0,5.262690188904886,4.709530201312334
"Medan Baru, Medan",20.125428838008972,Apartemen,1.0,1.0,0.0,3.332204510175204,3.332204510175204
"Medan Helvetia, Medan",19.913584842377706,Rumah,3.0,1.0,0.0,4.110873864173311,4.02535169073515
"Medan Helvetia, Medan",19.97882536410418,Rumah,2.0,1.0,0.0,4.574710978503383,3.9318256327243257
"Medan Selayang, Medan",20.72326583794641,Rumah,5.0,4.0,1.0,5.081404364984463,5.484796933490655
"Medan Denai, Medan",20.72326583794641,Rumah,4.0,4.0,0.0,4.574710978503383,5.327876168789581
"Medan Maimun, Medan",22.7709586804407,Rumah,6.0,3.0,1.0,6.063785208687608,5.484796933490655
"Medan Perjuangan, Medan",20.435583765827964,Rumah,1.0,1.0,0.0,3.970291913552122,4.6913478822291435
"Medan Helvetia, Medan",20.322788271841823,Rumah,3.0,2.0,1.0,4.653960350157523,4.653960350157523
"Medan Helvetia, Medan",21.12873094572124,Rumah,4.0,3.0,0.0,4.859812404361672,5.303304908059076
"Medan Perjuangan, Medan",21.6978254773219,Ruko,0.0,3.0,1.0,5.262690188904886,5.564520407322694
"Medan Baru, Medan",23.362323166633097,Rumah,1.0,1.0,0.0,5.529429087511423,6.723832440821209
"Medan Timur, Medan",20.21244021484709,Rumah,3.0,2.0,0.0,4.442651256490317,5.017279836814924
"Medan Timur, Medan",20.71825329612789,Ruko,0.0,3.0,0.0,4.394449154672439,4.9344739331306915
"Medan Petisah, Medan",20.617905322399697,Ruko,0.0,4.0,0.0,4.343805421853684,5.476463551931511
"Medan Helvetia, Medan",21.02337043013749,Rumah,3.0,2.0,1.0,4.574710978503383,4.110873864173311
"Medan Barat, Medan",20.818576017659826,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Tembung, Medan",20.94640938906062,Ruko,0.0,3.0,0.0,4.174387269895637,5.043425116919247
"Medan Timur, Medan",20.818576017659826,Ruko,0.0,2.0,0.0,4.382026634673881,5.0689042022202315
"Medan Tuntungan, Medan",20.547721265623377,Rumah,3.0,1.0,0.0,4.204692619390966,4.290459441148391
"Medan Helvetia, Medan",20.72326583794641,Rumah,2.0,3.0,0.0,4.882801922586371,4.836281906951478
"Medan Helvetia, Medan",21.02337043013749,Rumah,5.0,5.0,0.0,5.993961427306569,5.910796644040527
"Medan Johor, Medan",20.743068465222983,Rumah,3.0,3.0,0.0,4.290459441148391,4.532599493153256
"Medan Selayang, Medan",21.787976574283668,Ruko,0.0,3.0,0.0,4.174387269895637,5.262690188904886
"Medan Timur, Medan",22.29188175506859,Rumah,4.0,6.0,1.0,5.176149732573829,6.675823221634848
"Medan Timur, Medan",21.311052502404085,Rumah,4.0,4.0,0.0,4.04305126783455,5.209486152841421
"Medan Timur, Medan",20.560746908625106,Rumah,3.0,2.0,0.0,4.663439094112067,4.709530201312334
"Medan Tuntungan, Medan",20.020068322553165,Rumah,3.0,2.0,1.0,4.976733742420574,4.394449154672439
"Medan Selayang, Medan",20.152336290880626,Rumah,3.0,1.0,0.0,4.61512051684126,4.189654742026425
"Medan Johor, Medan",21.04534933684016,Rumah,3.0,2.0,0.0,5.1298987149230735,4.61512051684126
"Medan Tembung, Medan",20.344929397686354,Rumah,2.0,1.0,0.0,4.3694478524670215,4.2626798770413155
"Medan Selayang, Medan",21.354537614320183,Rumah,4.0,3.0,0.0,4.976733742420574,5.093750200806762
"Medan Sunggal, Medan",20.606732021814054,Rumah,3.0,2.0,0.0,4.7535901911063645,4.7535901911063645
"Medan Johor, Medan",21.886416647064593,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Area, Medan",21.416413018006356,Ruko,0.0,3.0,0.0,4.174387269895637,5.262690188904886
"Medan Tembung, Medan",20.435583765827964,Ruko,0.0,2.0,0.0,4.343805421853684,4.727387818712341
"Medan Polonia, Medan",23.526626217913552,Rumah,4.0,4.0,0.0,5.968707559985366,6.660575149839686
"Medan Selayang, Medan",21.465203182151978,Ruko,0.0,3.0,0.0,4.110873864173311,5.198497031265826
"Medan Barat, Medan",21.12873094572124,Ruko,0.0,0.0,0.0,4.48863636973214,5.579729825986222
"Medan Tembung, Medan",20.671972543611492,Rumah,3.0,3.0,0.0,3.713572066704308,4.574710978503383
"Medan Maimun, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Timur, Medan",20.7030631306493,Rumah,3.0,4.0,1.0,4.394449154672439,4.859812404361672
"Medan Helvetia, Medan",20.36659089443625,Rumah,3.0,2.0,1.0,4.174387269895637,4.709530201312334
"Medan Johor, Medan",21.416413018006356,Rumah,4.0,3.0,0.0,4.976733742420574,5.293304824724492
"Medan Denai, Medan",21.22404112546496,Ruko,0.0,2.0,0.0,4.442651256490317,5.198497031265826
"Medan Tembung, Medan",20.711193256724286,Rumah,3.0,4.0,0.0,3.8918202981106265,4.997212273764115
"Medan Polonia, Medan",22.446032434866087,Rumah,3.0,3.0,1.0,5.2574953720277815,5.2574953720277815
"Medan Perjuangan, Medan",20.41945438391976,Rumah,2.0,2.0,1.0,4.110873864173311,4.795790545596741
"Medan Helvetia, Medan",20.169880600500754,Rumah,2.0,2.0,0.0,4.663439094112067,4.330733340286331
"Medan Johor, Medan",20.069339371462824,Rumah,2.0,1.0,0.0,4.897839799950911,3.9318256327243257
"Medan Sunggal, Medan",20.030118658386467,Rumah,2.0,1.0,0.0,4.51085950651685,3.9318256327243257
"Medan Helvetia, Medan",20.530893945511075,Rumah,3.0,3.0,0.0,4.454347296253507,4.795790545596741
"Medan Helvetia, Medan",20.29248292239242,Rumah,3.0,2.0,0.0,4.634728988229636,4.51085950651685
"Medan Marelan, Medan",19.95754796570217,Rumah,2.0,1.0,0.0,4.727387818712341,4.007333185232471
"Medan Marelan, Medan",20.500122286882203,Rumah,3.0,3.0,0.0,4.3694478524670215,4.394449154672439
"Medan Denai, Medan",21.12873094572124,Rumah,0.0,0.0,0.0,5.993961427306569,4.2626798770413155
"Medan Tuntungan, Medan",19.535822337850373,Rumah,2.0,1.0,0.0,4.330733340286331,3.8918202981106265
"Medan Sunggal, Medan",19.96824325479604,Rumah,4.0,1.0,0.0,5.4510384535657,4.51085950651685
"Medan Sunggal, Medan",19.673443715304877,Rumah,4.0,2.0,0.0,4.727387818712341,4.61512051684126
"Medan Johor, Medan",19.781657299652068,Rumah,2.0,1.0,0.0,4.442651256490317,4.290459441148391
"Medan Helvetia, Medan",20.671972543611492,Rumah,4.0,3.0,0.0,5.056245805348308,5.056245805348308
"Medan Sunggal, Medan",20.455386393098,Rumah,3.0,3.0,1.0,4.442651256490317,4.2626798770413155
"Medan Sunggal, Medan",20.455386393098,Rumah,3.0,3.0,1.0,4.442651256490317,4.2626798770413155
"Medan Sunggal, Medan",20.455386393098,Rumah,3.0,3.0,1.0,4.442651256490317,4.2626798770413155
"Medan Timur, Medan",21.787976574283668,Ruko,0.0,4.0,1.0,4.6913478822291435,5.476463551931511
"Medan Selayang, Medan",20.57244294837462,Rumah,3.0,2.0,0.0,5.351858133476067,4.330733340286331
"Medan Selayang, Medan",20.589734445464746,Rumah,3.0,2.0,0.0,4.663439094112067,4.795790545596741
"Medan Selayang, Medan",20.04992128564343,Rumah,3.0,2.0,0.0,4.844187086458591,4.110873864173311
"Medan Amplas, Medan",20.9055873945737,Rumah,4.0,3.0,0.0,5.831882477283517,5.303304908059076
"Medan Tembung, Medan",21.639556569220566,Rumah,5.0,4.0,2.0,5.973809611869261,5.932245187448011
"Medan Tembung, Medan",19.806975107572256,Rumah,2.0,1.0,0.0,4.204692619390966,3.7612001156935624
